"BehaviorSpace results (NetLogo 6.1.1)"
"NetLogo_PSO_Playground.nlogo"
"personal-confidence-swarm-confidence_nc"
"01/05/2025 20:59:46:156 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-100","100","-100","100"
"[run number]","trails-mode","path-to-save","path-to-load","highlight-mode","Constraints","Constraint","constraint_handling_method","fitness_function","particle-inertia","swarm-confidence","population-size","particle-speed-limit","personal-confidence","[step]","global-best-val","iterations"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","10","0.9979293340210406","10"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","8","0.9967147339228964","8"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","10","0.9979293340210406","10"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","11","0.9981331021274207","11"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","11","0.9981331021274207","11"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","9","0.9967147339228964","9"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","11","0.9981331021274207","11"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","12","0.9984168672685441","12"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","12","0.9984168672685441","12"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","10","0.9979293340210406","10"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","12","0.9984168672685441","12"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","13","0.9996227175602576","13"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","13","0.9996227175602576","13"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","11","0.9981331021274207","11"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","13","0.9996227175602576","13"
"1","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","1","0.834415235867998","1"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","14","0.9997231276867629","14"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","14","0.9997231276867629","14"
"8","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","14","0.9997231276867629","14"
"2","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","12","0.9984168672685441","12"
"3","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","15","0.9997231276867629","15"
"7","None","filename.txt","setting_1.txt","Best found","false","Constraint 2","Rejection Method","Langermann","0.3","0.3","10","13","0.3","15","0.9997231276867629","15"
